gameId,region,summonerName,tier,rank,wins,losses,win,lane,role,championId,spell1Id,spell2Id,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,totalDamageDealt,totalDamageDealtToChampions,totalHeal,totalUnitsHealed,damageDealtToObjectives,timeCCingOthers,totalDamageTaken,totalMinionsKilled,goldEarned,goldSpent,visionScore,team-firstBlood,team-firstTower,team-firstInhibitor,team-firstBaron,team-firstDragon,team-firstRiftHerald,team-towerKills,team-inhibitorKills,team-baronKills,team-dragonKills,team-vilemawKills,team-riftHeraldKills1048381008,la2,Dryxon,IRON,I,11,11,True,NONE,DUO,86,4,12,24,3,3,13,3,4,294,5,1,0,0,87749,23327,4327,1,5104,31,13186,108,13739,7500,0,True,True,True,False,False,True,8,1,0,0,0,11048381008,la2,Dryxon,IRON,I,11,11,True,NONE,DUO,86,4,12,24,3,3,13,3,4,294,5,1,0,0,87749,23327,4327,1,5104,31,13186,108,13739,7500,0,True,True,True,False,False,True,8,1,0,0,0,11048381008,la2,Dryxon,IRON,I,11,11,True,NONE,DUO,86,4,12,24,3,3,13,3,4,294,5,1,0,0,87749,23327,4327,1,5104,31,13186,108,13739,7500,0,True,True,True,False,False,True,8,1,0,0,0,11048381008,la2,Dryxon,IRON,I,11,11,True,NONE,DUO,86,4,12,24,3,3,13,3,4,294,5,1,0,0,87749,23327,4327,1,5104,31,13186,108,13739,7500,0,True,True,True,False,False,True,8,1,0,0,0,11048381008,la2,Dryxon,IRON,I,11,11,True,NONE,DUO,86,4,12,24,3,3,13,3,4,294,5,1,0,0,87749,23327,4327,1,5104,31,13186,108,13739,7500,0,True,True,True,False,False,True,8,1,0,0,0,1
997200468,la2,Fr4nk0sh,IRON,I,5,6,True,BOTTOM,DUO_SUPPORT,412,14,4,5,2,20,5,1,1,1232,0,0,0,0,54537,7051,917,1,4736,24,14320,56,9975,9900,36,False,False,True,False,False,False,8,1,0,3,0,0
1043360195,la2,paluca,IRON,I,6,13,False,NONE,DUO_SUPPORT,16,4,7,2,9,8,0,1,0,92,0,0,0,0,3364,1901,618,4,41,13,9676,5,6590,0,0,False,False,False,False,False,False,0,0,0,0,0,0
987611666,la2,PaposDelCente,IRON,II,9,14,True,TOP,DUO_SUPPORT,82,4,32,6,16,27,2,1,1,150,0,0,0,0,54197,20797,6375,1,524,9,44608,24,13886,12600,0,False,False,True,False,False,False,4,2,0,0,0,0
1037445509,la2,DcM,IRON,II,55,66,False,JUNGLE,NONE,427,4,11,1,10,5,0,1,0,313,0,0,0,0,339772,4617,3119,3,1035,19,16296,6,6998,5750,14,True,False,False,False,False,False,2,0,0,0,0,0
1045294961,la2,saicot,IRON,II,7,4,False,BOTTOM,DUO_SUPPORT,201,4,3,0,6,9,0,0,0,893,0,0,0,0,20000,2335,1789,5,2965,13,17955,26,5621,5400,30,True,False,False,False,True,True,0,0,0,1,0,1
1022451614,la2,Soydemoron,IRON,II,26,47,False,BOTTOM,DUO_CARRY,163,4,7,8,7,11,4,1,2,1084,0,0,0,0,118338,26467,3480,2,13442,10,22428,138,12376,11450,21,True,True,True,False,True,True,8,3,0,3,0,1
1002774443,la2,DuendeNocher,IRON,II,6,10,False,JUNGLE,NONE,59,4,11,1,3,1,0,1,0,690,0,0,0,0,41622,1195,4507,1,5282,2,12264,1,5370,3250,6,True,False,False,False,False,True,2,0,0,0,0,1
1046167153,la2,kyllua,IRON,II,12,15,True,BOTTOM,DUO_SUPPORT,99,7,4,0,8,9,0,0,0,990,0,0,0,0,103228,12931,1599,4,1910,39,19302,101,10902,10235,49,False,False,False,False,True,False,9,2,0,5,0,0
1048403603,la2,empieres216,IRON,II,11,22,True,TOP,SOLO,17,12,4,10,4,7,4,1,2,1095,0,0,0,0,136684,23549,1918,1,5720,36,15288,167,13331,11475,19,False,True,True,False,True,True,8,1,0,3,0,1
1048495772,la2,XslayerGhostX,IRON,II,60,111,True,BOTTOM,DUO_CARRY,15,4,3,2,4,4,2,1,1,654,0,0,0,0,88423,5640,953,1,20084,1,10354,92,7623,7300,11,True,True,True,False,False,True,10,1,0,2,0,2
1045885120,la2,Romifidina,IRON,II,2,8,True,MIDDLE,SOLO,63,14,4,10,10,18,3,1,1,249,0,0,0,0,46061,23185,1238,1,792,6,21720,30,14427,13035,0,False,False,False,False,False,False,4,1,0,0,0,0
1045173814,la2,Dementee91,IRON,II,103,89,False,BOTTOM,DUO_CARRY,222,4,7,0,2,0,0,0,0,466,0,0,0,0,7965,854,453,2,163,4,3970,17,3075,2850,0,False,False,False,False,True,False,0,0,0,1,0,0
1007819196,la2,Paulondre,IRON,II,6,6,False,BOTTOM,DUO_SUPPORT,105,3,4,4,13,7,0,1,0,307,0,0,0,0,55882,16043,1665,1,675,12,31555,42,11029,11400,6,True,False,False,False,False,False,0,0,0,0,0,0
1044344438,la2,Lightshadow2610,IRON,II,8,11,False,BOTTOM,DUO_SUPPORT,555,4,14,3,3,5,2,1,1,932,0,0,0,0,44286,5649,2226,1,2016,20,12728,42,7908,7575,45,False,False,False,False,True,False,3,0,0,2,0,0
1038547344,la2,xXxWolfDeadxXx,IRON,II,14,26,False,TOP,DUO_SUPPORT,89,3,4,2,10,6,2,1,1,392,0,0,0,0,12852,5317,891,1,126,42,19549,19,6826,5375,30,False,True,False,False,True,False,4,0,0,2,0,0
1046065194,la2,DivadTv,IRON,II,8,20,False,NONE,DUO,35,14,4,0,1,0,0,0,0,257,0,0,0,0,202,116,909,1,0,0,1043,1,3439,400,0,True,False,False,False,False,False,0,0,0,0,0,0
1047878556,la2,46 466 575,IRON,II,6,19,False,JUNGLE,NONE,121,4,11,9,7,8,3,1,4,435,0,0,0,0,88182,17029,9300,1,5079,3,25716,11,11551,10750,28,True,False,False,False,False,False,5,0,0,0,0,0
1048270034,la2,Insaryen,IRON,II,35,45,True,BOTTOM,DUO_CARRY,145,4,7,2,11,12,0,1,0,486,0,0,0,0,64256,6506,3323,4,5181,0,19628,97,8997,8850,13,False,False,True,True,True,False,10,1,1,4,0,1
1048222402,la2,Zentraxs,IRON,II,65,84,False,TOP,DUO_SUPPORT,106,14,4,5,7,0,2,1,1,377,0,0,0,0,156942,7145,1646,1,10774,7,14823,127,10796,8630,14,False,False,False,False,True,False,4,1,0,1,0,0
1030109964,la2,lauvalendanty,IRON,II,6,4,False,TOP,DUO,161,4,14,10,11,25,2,2,4,179,2,0,0,0,75755,34771,823,1,990,35,23609,48,13852,13385,0,True,False,False,False,False,False,2,0,0,0,0,0
1048034756,la2,alfredo123xD,IRON,II,9,12,True,JUNGLE,NONE,141,11,4,2,9,11,0,1,0,549,0,0,0,0,125534,18652,12568,1,6697,6,41332,38,10266,9225,14,True,False,True,True,False,False,9,1,1,0,0,0
1048046179,la2,javierdeath,IRON,II,3,10,True,JUNGLE,NONE,36,11,4,4,4,11,4,2,1,1455,1,0,0,0,115261,16850,12983,1,11649,11,34203,57,11032,10350,19,False,True,True,True,True,True,11,4,1,5,0,2
1048334750,la2,elseñorsapilon,IRON,II,23,34,False,JUNGLE,NONE,121,4,11,5,7,4,3,2,1,538,1,0,0,0,73620,9243,9121,1,5630,5,23730,13,7929,7700,7,False,True,False,False,True,False,2,0,0,2,0,0
1047913791,la2,LADY tamara,IRON,II,7,17,False,MIDDLE,DUO_SUPPORT,18,7,4,14,8,29,3,2,5,285,1,0,0,0,154881,35465,9804,4,4417,8,34292,96,20244,17900,0,False,True,True,False,False,False,4,1,0,0,0,0
